pantone,name,hex,rgb,skc,family,shade,needs_review
18-5315TPG,Bayberry,#34625F,"52,98,95",7650,7,650,False
19-5414TPG,June Bug,#2F5050,"47,80,80",7720,7,720,False
18-4835TPG,Alexandrite,#166E72,"22,110,114",7620,7,620,False
18-4833TPG,Kayaking,#006D72,"0,109,114",7630,7,630,False
19-4918TPG,Spruced-up,#25595F,"37,89,95",7690,7,690,True
19-4534TPG,Chesapeake Bay,#2A5B64,"42,91,100",7680,7,680,True
19-4727TPG,Green Heron,#325B63,"50,91,99",7670,7,670,True
19-4523TPG,Gulf Coast,#255663,"37,86,99",6690,6,690,True
19-5025TPG,Dark Sea,#304E53,"48,78,83",7720,7,720,True
16-5112TPG,Canton,#73A2A1,"115,162,161",7430,7,430,False
16-5412TPG,Agate Green,#63A19C,"99,161,156",7440,7,440,False
16-5119TPG,Sea Blue,#589D98,"88,157,152",7460,7,460,False
17-5122TPG,Latigo Bay,#429394,"66,147,148",7490,7,490,False
17-5421TPG,Porcelain Green,#328D87,"50,141,135",7520,7,520,False
18-5121TPG,Bayou,#3A7778,"58,119,120",7580,7,580,False
18-5115TPG,North Sea,#36716E,"54,113,110",7600,7,600,False
16-5127TPG,Ceramic,#00ADAD,"0,173,173",7420,7,420,False
17-5126TPG,Viridian Green,#00979C,"0,151,156",7490,7,490,False
18-4930TPG,Tropical Green,#008B8C,"0,139,140",7530,7,530,False
17-5025TPG,Navigate,#00878A,"0,135,138",7540,7,540,False
17-5029TPG,Deep Peacock Blue,#008889,"0,136,137",7540,7,540,False
17-5034TPG,Lapis,#008D8F,"0,141,143",7520,7,520,False
18-4834TPG,Deep Lake,#106972,"16,105,114",7640,7,640,True
15-5218TPG,Pool Blue,#6EBEBA,"110,190,186",7350,7,350,False
15-5519TPG,Turquoise,#4DB6AD,"77,182,173",7390,7,390,False
15-5516TPG,Waterfall,#49B2A7,"73,178,167",7400,7,400,False
16-5418TPG,Lagoon,#53A09C,"83,160,156",7450,7,450,False
16-5422TPG,Bright Aqua,#3AA6A1,"58,166,161",7440,7,440,False
18-5128TPG,Blue Grass,#008383,"0,131,131",7560,7,560,False
18-4936TPG,Fanfare,#00757A,"0,117,122",7600,7,600,False
15-5425TPG,Atlantis,#00B3A3,"0,179,163",7410,7,410,False
16-5425TPG,Pool Green,#00B19E,"0,177,158",7420,7,420,False
17-5335TPG,Spectra Green,#009E92,"0,158,146",7470,7,470,False
17-5330TPG,Dynasty Green,#009589,"0,149,137",7500,7,500,False
17-5130TPG,Columbia,#00948D,"0,148,141",7500,7,500,False
17-5024TPG,Teal Blue,#078282,"7,130,130",7560,7,560,False
18-5025TPG,Quetzal Green,#006E6D,"0,110,109",7620,7,620,False
14-5416TPG,Bermuda,#5BC8B3,"91,200,179",7330,7,330,False
14-5721TPG,Electric Green,#42C0A8,"66,192,168",7360,7,360,False
15-5421TPG,Aqua Green,#1CBAA4,"28,186,164",7390,7,390,False
16-5427TPG,Billiard,#00AE99,"0,174,153",7420,7,420,False
16-5431TPG,Peacock Green,#00A88E,"0,168,142",7440,7,440,False
16-5533TPG,Arcadia,#00A591,"0,165,145",7450,7,450,False
18-5020TPG,Parasailing,#007773,"0,119,115",7600,7,600,False
13-6009TPG,Brook Green,#A8DECC,"168,222,204",7240,7,240,False
13-5714TPG,Cabbage,#88DCBE,"136,220,190",7260,7,260,False
14-5714TPG,Beveled Glass,#7DCDB6,"125,205,182",7310,7,310,False
14-5718TPG,Opal,#70CEB4,"112,206,180",7310,7,310,False
15-5819TPG,Spearmint,#66C0A4,"102,192,164",7350,7,350,False
15-5718TPG,Biscay Green,#4EC5A5,"78,197,165",7350,7,350,False
15-5728TPG,Mint Leaf,#0CB695,"12,182,149",7400,7,400,False
12-5407TPG,Aqua Glass,#D3E8DD,"211,232,221",7190,7,190,False
12-5507TPG,Bay,#BDE7D8,"189,231,216",7200,7,200,False
13-5409TPG,Yucca,#9ED9CC,"158,217,204",7260,7,260,False
13-5412TPG,Beach Glass,#97DFCE,"151,223,206",7240,7,240,False
13-5414TPG,Ice Green,#7FD6C1,"127,214,193",7280,7,280,False
14-5420TPG,Cockatoo,#5ECCB9,"94,204,185",7320,7,320,False
15-5416TPG,Florida Keys,#50BFAC,"80,191,172",7360,7,360,False
12-5406TPG,Opal Blue,#C3DED7,"195,222,215",7220,7,220,False
12-5408TPG,Moonlight Jade,#C2E5DB,"194,229,219",7200,7,200,False
12-5505TPG,Glacier,#C1DAD4,"193,218,212",7230,7,230,False
14-5711TPG,Ocean Wave,#8EC5B7,"142,197,183",7320,7,320,False
14-5413TPG,Holiday,#7BC2B3,"123,194,179",7340,7,340,False
14-5713TPG,Cascade,#76BEB1,"118,190,177",7350,7,350,False
15-5711TPG,Dusty Jade Green,#7CB7A3,"124,183,163",7370,7,370,False
16-5109TPG,Wasabi,#74A59E,"116,165,158",7420,7,420,False
16-5515TPG,Beryl Green,#68938A,"104,147,138",7480,7,480,False
17-5111TPG,Oil Blue,#678E8D,"103,142,141",7490,7,490,False
17-5513TPG,Deep Sea,#53817B,"83,129,123",7540,7,540,False
18-5618TPG,Deep Jungle,#457876,"69,120,118",7580,7,580,False
18-5619TPG,Tidepool,#27706B,"39,112,107",7610,7,610,False
18-5620TPG,Ivy,#397873,"57,120,115",7580,7,580,False
16-5919TPG,Crème de Menthe,#73A18D,"115,161,141",7440,7,440,False
16-5815TPG,Feldspar,#749D8C,"116,157,140",7450,7,450,False
18-5622TPG,Frosty Spruce,#578273,"87,130,115",7540,7,540,False
17-5722TPG,Bottle Green,#4A8376,"74,131,118",7540,7,540,False
18-5418TPG,Antique Green,#3B6D69,"59,109,105",7620,7,620,False
18-5725TPG,Galapagos Green,#30665D,"48,102,93",7640,7,640,False
19-5230TPG,Forest Biome,#345654,"52,86,84",7690,7,690,False
16-5917TPG,Malachite Green,#6C9988,"108,153,136",7460,7,460,False
18-5621TPG,Fir,#467768,"70,119,104",7580,7,580,False
19-5420TPG,Evergreen,#31655A,"49,101,90",7650,7,650,False
18-5616TPG,Posy Green,#3E625B,"62,98,91",7650,7,650,False
19-5511TPG,Hunter Green,#435E55,"67,94,85",7660,7,660,False
18-5718TPG,Smoke Pine,#4E6C64,"78,108,100",7610,7,610,False
19-5232TPG,Rain Forest,#375550,"55,85,80",7700,7,700,False
16-5721TPG,Marine Green,#499E8C,"73,158,140",7460,7,460,False
17-5430TPG,Alhambra,#288A7C,"40,138,124",7530,7,530,False
17-5734TPG,Viridis,#1A8872,"26,136,114",7540,7,540,False
17-5528TPG,Greenlake,#158172,"21,129,114",7560,7,560,False
18-5624TPG,Shady Glade,#297969,"41,121,105",7590,7,590,False
18-5424TPG,Cadmium Green,#12756A,"18,117,106",7600,7,600,False
18-5322TPG,Alpine Green,#236661,"35,102,97",7650,7,650,False
16-5426TPG,Water Garden,#29A793,"41,167,147",7440,7,440,False
17-5440TPG,Ocean Floor,#00887D,"0,136,125",7540,7,540,False
17-5730TPG,Slushy,#008D7D,"0,141,125",7530,7,530,False
17-5527TPG,Sporting Green,#007C6D,"0,124,109",7580,7,580,False
18-5016TPG,Proud Peacock,#00746D,"0,116,109",7610,7,610,False
18-5425TPG,Bear Grass,#007265,"0,114,101",7620,7,620,False
19-5421TPG,Aventurine,#0E5E55,"14,94,85",7680,7,680,False
16-5421TPG,Sea Green,#2BA08B,"43,160,139",7460,7,460,False
17-5633TPG,Deep Green,#00947D,"0,148,125",7510,7,510,False
17-5638TPG,Vivid Green,#00A386,"0,163,134",7460,7,460,False
17-5641TPG,Emerald,#00997B,"0,153,123",7490,7,490,False
18-5841TPG,Pepper Green,#00856A,"0,133,106",7560,7,560,False
17-5735TPG,Parakeet,#009270,"0,146,112",7520,7,520,False
18-5642TPG,Golf Green,#009170,"0,145,112",7520,7,520,False
16-5932TPG,Holly Green,#14A07C,"20,160,124",7470,7,470,False
17-5936TPG,Simply Green,#139C7A,"19,156,122",7480,7,480,False
16-5938TPG,Mint,#00A779,"0,167,121",7450,7,450,False
17-5937TPG,Deep Mint,#00A376,"0,163,118",7460,7,460,False
18-5633TPG,Bosphorus,#0A8066,"10,128,102",7570,7,570,False
18-5845TPG,Lush Meadow,#00755D,"0,117,93",7610,7,610,False
18-5338TPG,Ultramarine Green,#007762,"0,119,98",7600,7,600,False
14-6017TPG,Neptune Green,#81BBA1,"129,187,161",7360,7,360,False
16-6030TPG,Katydid,#69B794,"105,183,148",7380,7,380,False
14-6330TPG,Spring Bud,#70D4A5,"112,212,165",7300,7,300,False
15-6123TPG,Jade Cream,#65BA96,"101,186,150",7370,7,370,False
16-5930TPG,Ming Green,#40A37B,"64,163,123",7460,7,460,False
16-5942TPG,Blarney,#00A87C,"0,168,124",7450,7,450,False
16-5825TPG,Gumdrop Green,#40A98D,"64,169,141",7430,7,430,False
15-5812TPG,Lichen,#99C2B0,"153,194,176",7320,7,320,False
13-5907TPG,Gossamer Green,#AECEBE,"174,206,190",7280,7,280,False
13-5911TPG,Bird's Egg Green,#A8D0BD,"168,208,189",7280,7,280,False
13-6110TPG,Mist Green,#A7CEB9,"167,206,185",7280,7,280,False
14-6011TPG,Grayed Jade,#9AC0AC,"154,192,172",7330,7,330,False
16-5820TPG,Green Spruce,#5C9F85,"92,159,133",7450,7,450,False
16-5924TPG,Winter Green,#59A085,"89,160,133",7450,7,450,False
11-0304TPG,Water Lily,#DEE3D7,"222,227,215",7190,7,190,False
12-6208TPG,Phantom Green,#DCE2D6,"220,226,214",7200,7,200,False
12-6206TPG,Fairest Jade,#DBE3D6,"219,227,214",7200,7,200,False
12-5504TPG,Clearly Aqua,#CFE3D7,"207,227,215",7200,7,200,False
13-6008TPG,Misty Jade,#BDDACA,"189,218,202",7240,7,240,False
12-5506TPG,Dusty Aqua,#C2DCD2,"194,220,210",7230,7,230,False
14-6312TPG,Cameo Green,#A6C2AE,"166,194,174",7320,7,320,False
11-4303TPG,Mystic Blue,#E5E8E0,"229,232,224",7180,7,180,False
12-4304TPG,Bluewash,#E0E6E0,"224,230,224",7180,7,180,False
11-4301TPG,Lily White,#E4E3DD,"228,227,221",0190,0,190,False
11-4802TPG,Summer Shower,#E4E9E1,"228,233,225",7170,7,170,False
11-4804TPG,Lightest Sky,#E7EBE0,"231,235,224",7170,7,170,False
12-5203TPG,Murmur,#D3DCD7,"211,220,215",7220,7,220,False
12-5603TPG,Zephyr Blue,#D5DDD4,"213,221,212",7210,7,210,False
12-5404TPG,Whisper Green,#E2E6D9,"226,230,217",7180,7,180,False
12-6205TPG,Milky Green,#CFDAD0,"207,218,208",7230,7,230,False
13-0107TPG,Dewkist,#C1D0BE,"193,208,190",7260,7,260,False
13-6106TPG,Green Tint,#C5CDC0,"197,205,192",7270,7,270,False
13-6107TPG,Green Lily,#BDCEBD,"189,206,189",7270,7,270,False
13-6108TPG,Celadon,#B4CAB7,"180,202,183",7290,7,290,False
14-6008TPG,Subtle Green,#AFC9BA,"175,201,186",7290,7,290,False
14-4505TPG,Smoke,#BCC6C2,"188,198,194",7290,7,290,False
13-5305TPG,Pale Aqua,#C0CDC4,"192,205,196",7270,7,270,False
14-5707TPG,Aqua Foam,#ABC4B6,"171,196,182",7310,7,310,False
14-5706TPG,Silt Green,#ABC0B5,"171,192,181",7320,7,320,False
15-5706TPG,Frosty Green,#A1B4A7,"161,180,167",7360,7,360,False
16-5907TPG,Granite Green,#84A295,"132,162,149",7420,7,420,False
16-5810TPG,Green Bay,#7A8E81,"122,142,129",7480,7,480,False
12-5403TPG,Blue Flower,#D1DCD7,"209,220,215",7220,7,220,False
14-4502TPG,Mercury,#BBC3BE,"187,195,190",9300,9,300,False
14-4503TPG,Metal,#B2BCB9,"178,188,185",9320,9,320,False
15-4702TPG,Puritan Gray,#A0ADAA,"160,173,170",9370,9,370,False
15-4704TPG,Pigeon,#A6B0AB,"166,176,171",9360,9,360,False
15-5205TPG,Aqua Gray,#A2AEA8,"162,174,168",9370,9,370,False
16-5808TPG,Iceberg Green,#899C92,"137,156,146",7440,7,440,False
16-5807TPG,Lily Pad,#7E8F84,"126,143,132",9480,9,480,False
17-6009TPG,Laurel Wreath,#627169,"98,113,105",9580,9,580,False
18-5611TPG,Dark Forest,#586864,"88,104,100",7620,7,620,False
18-6011TPG,Duck Green,#5A6F65,"90,111,101",7600,7,600,False
18-5913TPG,Garden Topiary,#425751,"66,87,81",7680,7,680,False
19-5411TPG,Trekking Green,#465B57,"70,91,87",7670,7,670,False
19-5220TPG,Botanical Garden,#30524E,"48,82,78",7710,7,710,False
19-5004TPG,Urban Chic,#525A5B,"82,90,91",9660,9,660,False
19-4906TPG,Green Gables,#445252,"68,82,82",7700,7,700,False
19-5212TPG,Darkest Spruce,#424F50,"66,79,80",7710,7,710,False
19-5406TPG,Pine Grove,#384A46,"56,74,70",7730,7,730,False
19-5918TPG,Mountain View,#3B4B40,"59,75,64",7730,7,730,False
19-6110TPG,Deep Forest,#444C48,"68,76,72",9720,9,720,False
19-5350TPG,Scarab,#3B4443,"59,68,67",9750,9,750,False
17-6212TPG,Sea Spray,#6E7F71,"110,127,113",9540,9,540,False
18-5806TPG,Agave Green,#6E746E,"110,116,110",9570,9,570,False
19-0309TPG,Thyme,#596258,"89,98,88",9640,9,640,False
19-5621TPG,Cilantro,#4F5D56,"79,93,86",7660,7,660,False
19-5914TPG,Jungle Green,#4B5B58,"75,91,88",7660,7,660,False
19-5920TPG,Pineneedle,#455851,"69,88,81",7680,7,680,False
19-5917TPG,Sycamore,#3B4E47,"59,78,71",7720,7,720,False
18-0515TPG,Dusty Olive,#6C6B61,"108,107,97",9590,9,590,False
19-0312TPG,Beetle,#5F645A,"95,100,90",9620,9,620,False
19-0307TPG,Climbing Ivy,#50544E,"80,84,78",9680,9,680,False
19-0417TPG,Kombu Green,#434D40,"67,77,64",7720,7,720,False
19-0315TPG,Black Forest,#4B5A4C,"75,90,76",7670,7,670,False
19-0415TPG,Duffel Bag,#464C46,"70,76,70",9720,9,720,False
19-0509TPG,Rosin,#444841,"68,72,65",9730,9,730,False
17-0610TPG,Laurel Oak,#8C8B7B,"140,139,123",9480,9,480,False
17-0613TPG,Vetiver,#808174,"128,129,116",9520,9,520,False
18-0312TPG,Deep Lichen Green,#6C7160,"108,113,96",7580,7,580,False
18-0517TPG,Tea Leaf,#6A6960,"106,105,96",9600,9,600,False
18-0514TPG,Mulled Basil,#6D6F67,"109,111,103",9580,9,580,False
19-0404TPG,Kambaba,#54574F,"84,87,79",9670,9,670,False
19-0406TPG,Chimera,#555551,"85,85,81",9680,9,680,False
15-6304TPG,Pussywillow Gray,#AEAFA4,"174,175,164",9360,9,360,False
16-0207TPG,London Fog,#A09F92,"160,159,146",9410,9,410,False
15-4306TPG,Belgian Block,#A6ABA7,"166,171,167",9370,9,370,False
16-5904TPG,Wrought Iron,#94A09B,"148,160,155",9420,9,420,False
17-0209TPG,Forest Fog,#91938D,"145,147,141",9450,9,450,False
17-0208TPG,Dried Sage,#8E8E84,"142,142,132",9470,9,470,False
18-0516TPG,Smokey Olive,#6E6D63,"110,109,99",9590,9,590,False
12-5703TPG,Frosted Mint,#D1D8CE,"209,216,206",7230,7,230,False
13-6105TPG,Celadon Tint,#CDD0C0,"205,208,192",7250,7,250,False
15-5704TPG,Mineral Gray,#B0B6AE,"176,182,174",9340,9,340,False
16-0110TPG,Desert Sage,#A3AC9B,"163,172,155",7380,7,380,False
16-6008TPG,Seagrass,#92998C,"146,153,140",9440,9,440,False
16-0213TPG,Tea,#999E88,"153,158,136",7420,7,420,False
17-6206TPG,Shadow,#899087,"137,144,135",9470,9,470,False
13-0210TPG,Fog Green,#BFCAB3,"191,202,179",7280,7,280,False
13-0212TPG,Tender Greens,#C5CFB4,"197,207,180",7260,7,260,False
14-0114TPG,Celadon Green,#B1C1A2,"177,193,162",7320,7,320,False
15-6313TPG,Laurel Green,#A8B89E,"168,184,158",7340,7,340,False
15-6310TPG,Swamp,#ABB49C,"171,180,156",7350,7,350,False
15-6414TPG,Reseda,#A1B194,"161,177,148",7370,7,370,False
17-6323TPG,Hedge Green,#718775,"113,135,117",7510,7,510,False
14-6007TPG,Sea Foam,#B6C1B4,"182,193,180",7310,7,310,False
15-6315TPG,Smoke Green,#A3BCA6,"163,188,166",7340,7,340,False
16-0220TPG,Mistletoe,#859E7F,"133,158,127",7440,7,440,False
16-0224TPG,Green Eyes,#7C9670,"124,150,112",7470,7,470,False
17-0119TPG,Turf Green,#6E8E6E,"110,142,110",7500,7,500,False
17-0220TPG,Watercress,#728D6C,"114,141,108",7500,7,500,False
18-0121TPG,Elm Green,#5C795E,"92,121,94",7570,7,570,False
13-6006TPG,Almost Aqua,#CFD6C5,"207,214,197",7240,7,240,False
13-6208TPG,Bok Choy,#C2CFB5,"194,207,181",7270,7,270,False
16-6318TPG,Mineral Green,#7B9F7F,"123,159,127",7440,7,440,False
18-6216TPG,Comfrey,#617E6B,"97,126,107",7550,7,550,False
17-5912TPG,Dark Ivy,#5F7C6B,"95,124,107",7560,7,560,False
18-6114TPG,Myrtle,#567263,"86,114,99",7590,7,590,False
18-6018TPG,Foliage Green,#457462,"69,116,98",7590,7,590,False
13-6007TPG,Spray,#BDD5BC,"189,213,188",7250,7,250,False
13-0116TPG,Pastel Green,#B2D4B2,"178,212,178",7260,7,260,False
14-6316TPG,Sprucestone,#9CBF9C,"156,191,156",7330,7,330,False
14-6324TPG,Peapod,#7FB185,"127,177,133",7390,7,390,False
14-6327TPG,Zephyr Green,#7CB284,"124,178,132",7390,7,390,False
16-6324TPG,Jadesheen,#72A078,"114,160,120",7440,7,440,False
15-6432TPG,Shamrock,#77A670,"119,166,112",7430,7,430,False
15-6114TPG,Hemlock,#96C1A3,"150,193,163",7330,7,330,False
14-6319TPG,Meadow,#8DBB96,"141,187,150",7350,7,350,False
15-6120TPG,Ming,#80B58F,"128,181,143",7380,7,380,False
15-6322TPG,Light Grass Green,#7DB289,"125,178,137",7390,7,390,False
14-6329TPG,Absinthe Green,#72B584,"114,181,132",7390,7,390,False
16-6329TPG,Peppermint,#719F72,"113,159,114",7450,7,450,False
18-0110TPG,English Ivy,#688863,"104,136,99",7520,7,520,False
14-0127TPG,Greengage,#89BF8C,"137,191,140",7350,7,350,False
16-6127TPG,Greenbriar,#4E9D73,"78,157,115",7470,7,470,False
18-6022TPG,Leprechaun,#438A68,"67,138,104",7530,7,530,False
17-6030TPG,Jelly Bean,#008A59,"0,138,89",7540,7,540,False
18-6030TPG,Jolly Green,#00804F,"0,128,79",7580,7,580,False
19-6026TPG,Verdant Green,#286F53,"40,111,83",7620,7,620,False
18-6024TPG,Amazon,#347757,"52,119,87",7590,7,590,False
17-6154TPG,Green Bee,#189255,"24,146,85",7520,7,520,False
18-6028TPG,Rolling Hills,#318051,"49,128,81",7570,7,570,False
18-6031TPG,First Tee,#007C4C,"0,124,76",7590,7,590,False
18-6033TPG,Green Tambourine,#007E57,"0,126,87",7580,7,580,False
18-6026TPG,Abundant Green,#236E48,"35,110,72",7630,7,630,False
19-6350TPG,Formal Garden,#355B3E,"53,91,62",7680,7,680,False
19-6027TPG,Green Jacket,#22674E,"34,103,78",7650,7,650,False
14-0121TPG,Nile Green,#A8C798,"168,199,152",7310,7,310,False
13-0221TPG,Pistachio Green,#ABD79E,"171,215,158",7260,7,260,False
13-0117TPG,Green Ash,#9FDBAD,"159,219,173",7260,7,260,False
14-6340TPG,Spring Bouquet,#6FCF90,"111,207,144",7320,7,320,False
15-6340TPG,Irish Green,#4BC37C,"75,195,124",7360,7,360,False
16-6240TPG,Island Green,#34B36E,"52,179,110",7410,7,410,False
15-5534TPG,Bright Green,#00A466,"0,164,102",7460,7,460,False
12-0225TPG,Patina Green,#B0E7AF,"176,231,175",7220,7,220,False
14-0156TPG,Summer Green,#79D381,"121,211,129",7300,7,300,False
16-6444TPG,Poison Green,#52B86A,"82,184,106",7390,7,390,False
16-6340TPG,Classic Green,#3CB24E,"60,178,78",7420,7,420,False
16-6339TPG,Vibrant Green,#5DAB63,"93,171,99",7430,7,430,False
16-6138TPG,Kelly Green,#339E66,"51,158,102",7480,7,480,False
17-6153TPG,Fern Green,#009353,"0,147,83",7520,7,520,False
13-0220TPG,Paradise Green,#B4E7A0,"180,231,160",7220,7,220,False
15-0146TPG,Green Flash,#75CB5D,"117,203,93",7330,7,330,False
15-0545TPG,Jasmine Green,#83CB53,"131,203,83",7320,7,320,False
16-0237TPG,Foliage,#78A059,"120,160,89",7450,7,450,False
17-0145TPG,Online Lime,#548A4D,"84,138,77",7530,7,530,False
18-0135TPG,Treetop,#547144,"84,113,68",7600,7,600,False
19-0230TPG,Garden Green,#526447,"82,100,71",7640,7,640,False
14-0232TPG,Jade Lime,#A3C77C,"163,199,124",7320,7,320,False
14-0244TPG,Bright Lime Green,#A2C66C,"162,198,108",7320,7,320,False
15-0343TPG,Greenery,#92B558,"146,181,88",7380,7,380,False
17-0235TPG,Piquant Green,#72945B,"114,148,91",7480,7,480,False
18-0119TPG,Willow Bough,#59744D,"89,116,77",7590,7,590,False
18-0107TPG,Kale,#61774F,"97,119,79",7570,7,570,False
18-0330TPG,Twist of Lime,#5C6C43,"92,108,67",7610,7,610,False
17-0232TPG,Salted Lime,#658946,"101,137,70",7520,7,520,False
17-0340TPG,Kelp Forest,#758C3E,"117,140,62",7500,7,500,False
17-0345TPG,Minced Herb,#6B8845,"107,136,69",7520,7,520,False
18-0230TPG,Banana Palm,#577340,"87,115,64",7590,7,590,False
18-0226TPG,Courtyard,#4A673E,"74,103,62",7640,7,640,False
19-0231TPG,Forest Elf,#48603F,"72,96,63",7660,7,660,False
19-0220TPG,Douglas Fir,#445540,"68,85,64",7690,7,690,False
13-0331TPG,Sap Green,#B1CE86,"177,206,134",7290,7,290,False
15-0341TPG,Parrot Green,#8FB258,"143,178,88",7380,7,380,False
16-0235TPG,Kiwi,#7BAC5F,"123,172,95",7410,7,410,False
17-0133TPG,Fluorite Green,#679058,"103,144,88",7500,7,500,False
17-0230TPG,Forest Green,#6A8E58,"106,142,88",7500,7,500,False
18-0130TPG,Cactus,#5C7547,"92,117,71",7580,7,580,False
18-0125TPG,Artichoke Green,#557451,"85,116,81",7590,7,590,False
14-0123TPG,Arcadian Green,#9DC68F,"157,198,143",7320,7,320,False
15-6437TPG,Grass Green,#7DB46C,"125,180,108",7390,7,390,False
15-6442TPG,Bud Green,#7CB469,"124,180,105",7390,7,390,False
15-6428TPG,Green Tea,#81A76D,"129,167,109",7420,7,420,False
16-0123TPG,Tendril,#8BA475,"139,164,117",7420,7,420,False
17-0215TPG,Aspen Green,#7F9B7A,"127,155,122",7450,7,450,False
16-0228TPG,Jade Green,#779768,"119,151,104",7470,7,470,False
13-0324TPG,Lettuce Green,#BED390,"190,211,144",7260,7,260,False
14-0226TPG,Opaline Green,#A2C583,"162,197,131",7320,7,320,False
16-0233TPG,Meadow Green,#72975E,"114,151,94",7470,7,470,False
17-6229TPG,Medium Green,#55875F,"85,135,95",7530,7,530,False
18-6330TPG,Juniper,#4D7653,"77,118,83",7590,7,590,False
18-6320TPG,Fairway,#4E7459,"78,116,89",7590,7,590,False
17-6333TPG,Mint Green,#598459,"89,132,89",7540,7,540,False
13-0215TPG,Reed,#C1D3A5,"193,211,165",7260,7,260,False
12-0317TPG,Gleam,#C1D2B1,"193,210,177",7260,7,260,False
14-0115TPG,Foam Green,#B1C5A0,"177,197,160",7300,7,300,False
15-6423TPG,Forest Shade,#8FAC7F,"143,172,127",7400,7,400,False
16-6116TPG,Shale Green,#739279,"115,146,121",7480,7,480,False
17-6319TPG,Kashmir,#6D8D71,"109,141,113",7500,7,500,False
17-6219TPG,Deep Grass Green,#5A876E,"90,135,110",7530,7,530,False
