pantone,name,hex,rgb,skc,family,shade,shade_range,needs_review,lab_l,lab_a,lab_b
19-4227TPG,Indian Teal,#485F6F,"72,95,111",6651,6,651,深色调 Deep/Dark,False,39.087,-4.323,-11.856
19-4342TPG,Seaport,#116383,"17,99,131",6652,6,652,深色调 Deep/Dark,False,39.037,-11.135,-24.335
19-4340TPG,Lyons Blue,#29627C,"41,98,124",6653,6,653,深色调 Deep/Dark,False,39.004,-9.876,-20.079
19-4820TPG,Balsam,#436066,"67,96,102",6654,6,654,深色调 Deep/Dark,True,38.756,-9.011,-6.848
19-4058TPG,Beaucoup Blue,#415997,"65,89,151",6655,6,655,深色调 Deep/Dark,False,38.729,10.221,-36.789
19-4030TPG,True Navy,#4C5B7D,"76,91,125",6656,6,656,深色调 Deep/Dark,False,38.723,3.442,-20.974
18-3949TPG,Dazzling Blue,#3E55AB,"62,85,171",6657,6,657,深色调 Deep/Dark,False,38.656,19.246,-48.857
19-3928TPG,Blue Indigo,#515A75,"81,90,117",6658,6,658,深色调 Deep/Dark,False,38.456,3.344,-16.448
19-4245TPG,Imperial Blue,#195D99,"25,93,153",6659,6,659,深色调 Deep/Dark,False,38.435,1.901,-38.555
19-4041TPG,Déja Vu Blue,#3B5B8A,"59,91,138",6660,6,660,深色调 Deep/Dark,False,38.281,3.097,-29.666
19-4053TPG,Turkish Sea,#375998,"55,89,152",6661,6,661,深色调 Deep/Dark,False,38.24,8.485,-38.201
19-3730TPG,Gentian Violet,#605282,"96,82,130",6662,6,662,深色调 Deep/Dark,False,38.08,16.816,-24.904
19-3748TPG,Prism Violet,#605089,"96,80,137",6663,6,663,深色调 Deep/Dark,False,37.896,19.953,-29.47
19-3936TPG,Skipper Blue,#55567B,"85,86,123",6664,6,664,深色调 Deep/Dark,False,37.872,8.829,-21.009
19-4329TPG,Corsair,#2D5F74,"45,95,116",6665,6,665,深色调 Deep/Dark,False,37.847,-10.043,-16.95
19-4229TPG,Orion Blue,#4C5B66,"76,91,102",6666,6,666,深色调 Deep/Dark,False,37.802,-3.008,-8.214
18-4434TPG,Mykonos Blue,#045E88,"4,94,136",6667,6,667,深色调 Deep/Dark,False,37.495,-7.031,-29.798
19-4035TPG,Dark Blue,#405A7A,"64,90,122",6668,6,668,深色调 Deep/Dark,False,37.494,-0.321,-21.103
19-4220TPG,Dark Slate,#4E5A61,"78,90,97",6669,6,669,深色调 Deep/Dark,False,37.472,-2.964,-5.592
19-4048TPG,Baleine Blue,#30598C,"48,89,140",6670,6,670,深色调 Deep/Dark,False,37.236,2.766,-32.564
19-4055TPG,Galaxy Blue,#415786,"65,87,134",6671,6,671,深色调 Deep/Dark,False,37.227,5.748,-28.864
19-3850TPG,Liberty,#57508C,"87,80,140",6672,6,672,深色调 Deep/Dark,False,37.219,18.132,-32.422
19-3947TPG,Orient Blue,#555282,"85,82,130",6673,6,673,深色调 Deep/Dark,False,37.073,13.353,-26.552
19-3926TPG,Crown Blue,#52566C,"82,86,108",6674,6,674,深色调 Deep/Dark,False,36.989,3.751,-13.12
19-3950TPG,Deep Ultramarine,#485489,"72,84,137",6675,6,675,深色调 Deep/Dark,False,36.974,10.48,-31.059
19-4316TPG,Stargazer,#445A65,"68,90,101",6676,6,676,深色调 Deep/Dark,False,36.893,-5.377,-9.017
19-4234TPG,Ink Blue,#2E5C73,"46,92,115",6677,6,677,深色调 Deep/Dark,False,36.878,-8.37,-17.82
19-4540TPG,Deep Lagoon,#185E6F,"24,94,111",6678,6,678,深色调 Deep/Dark,True,36.643,-14.885,-15.774
19-4526TPG,Blue Coral,#2D5C6C,"45,92,108",6679,6,679,深色调 Deep/Dark,False,36.545,-10.935,-14.007
19-4050TPG,Nautical Blue,#315592,"49,85,146",6680,6,680,深色调 Deep/Dark,False,36.413,7.754,-37.506
19-4045TPG,Lapis Blue,#2D5593,"45,85,147",6681,6,681,深色调 Deep/Dark,False,36.291,7.42,-38.315
19-4052TPG,Classic Blue,#34558B,"52,85,139",6682,6,682,深色调 Deep/Dark,False,36.158,5.776,-33.649
19-4026TPG,Ensign Blue,#45566F,"69,86,111",6683,6,683,深色调 Deep/Dark,False,36.115,0.273,-16.408
19-3842TPG,Deep Wisteria,#53507A,"83,80,122",6684,6,684,深色调 Deep/Dark,False,35.948,11.718,-23.395
